case,number,f_73,f_59,f_25,f_120,f_55,f_178,f_179,f_81,f_17,f_47
Case008-1,224280,0.8583036065101624,0.8599876165390015,0.808005154132843,0.8475854992866516,0.8192122578620911,0.7931152582168579,0.8444466590881348,0.8667439222335815,0.8460926413536072,0.8095686435699463
Case008-1,224327,0.8546732664108276,0.8334710597991943,0.8848709464073181,0.8057197332382202,0.8624702095985413,0.8143547177314758,0.8268288969993591,0.87523353099823,0.8856630325317383,0.8822308778762817
Case008-2,0,0.8444787859916687,0.8053380846977234,0.8134276270866394,0.8530805706977844,0.8130564093589783,0.8793911933898926,0.8224250674247742,0.7868542075157166,0.8202157616615295,0.829243540763855
Case008-2,20,0.876384437084198,0.854875385761261,0.8537107706069946,0.8976748585700989,0.8761148452758789,0.9265169501304626,0.8550455570220947,0.8341681957244873,0.8620339632034302,0.8437924385070801
Case008-2,61,0.8689736723899841,0.8699493408203125,0.8313173651695251,0.8939563035964966,0.8481561541557312,0.8831670880317688,0.8790983557701111,0.8306505084037781,0.8603162169456482,0.8558009266853333
Case008-2,500,0.9001002907752991,0.890652060508728,0.9125428795814514,0.9061344861984252,0.8825748562812805,0.9259144067764282,0.9102412462234496,0.8930383920669556,0.906270444393158,0.8978747129440308
Case008-2,620,0.9028373956680298,0.8927174806594849,0.8747153878211975,0.89167720079422,0.8377429842948914,0.9143111109733582,0.9285471439361572,0.8378597497940063,0.8773636817932129,0.8737050294876099
Case008-2,1140,0.8521808385848999,0.8477845788002014,0.8415509462356567,0.87957364320755,0.7787424921989441,0.8797305226325989,0.9050469398498536,0.8436595797538757,0.8170625567436218,0.8614650964736938
Case008-2,1220,0.803987443447113,0.7602686285972595,0.7751041054725647,0.7544389367103577,0.7598340511322021,0.8285080790519714,0.8163595199584961,0.7541284561157227,0.7806743383407593,0.777344822883606
Case008-2,1580,0.7403773665428162,0.7157923579216003,0.7380024194717407,0.7505098581314087,0.6852447390556335,0.7804179787635803,0.7675119638442993,0.7123655676841736,0.7512180805206299,0.724277913570404
Case008-2,1700,0.750779926776886,0.7619444131851196,0.8000907301902771,0.7901490926742554,0.7386991381645203,0.8096958994865417,0.7882443070411682,0.7435325980186462,0.7530591487884521,0.7479411959648132
Case008-2,1940,0.8037629127502441,0.7945700287818909,0.8223491311073303,0.7900567650794983,0.7651990056037903,0.7987489104270935,0.8812683820724487,0.7734109163284302,0.8532187938690186,0.7835828065872192
Case008-2,2040,0.809918224811554,0.8330563306808472,0.7999573349952698,0.8070994019508362,0.8335620164871216,0.8297805786132812,0.8078629374504089,0.78523188829422,0.7702791094779968,0.8255356550216675
Case008-2,2180,0.8810403347015381,0.8732714653015137,0.8963654041290283,0.8940902352333069,0.8635045289993286,0.8805791139602661,0.832809567451477,0.8518756628036499,0.8434222340583801,0.8760947585105896
Case008-2,2240,0.9003145098686218,0.8997728824615479,0.8923671245574951,0.9023542404174804,0.8577876091003418,0.8994455337524414,0.8909687995910645,0.8469957709312439,0.8763440847396851,0.8858209848403931
Case008-2,2660,0.8578829765319824,0.8491645455360413,0.8003189563751221,0.8324388265609741,0.8171418905258179,0.8615241050720215,0.8178833723068237,0.8093456029891968,0.8296432495117188,0.8383110165596008
Case008-2,2780,0.8432950377464294,0.8575774431228638,0.8937615156173706,0.8582069277763367,0.8994377255439758,0.890802800655365,0.8692387342453003,0.8736042976379395,0.8919981122016907,0.871890664100647
Case008-2,2841,0.8081895709037781,0.9062336683273317,0.8714802861213684,0.8237534761428833,0.9206695556640624,0.8464927673339844,0.8570443987846375,0.8441035151481628,0.8296318650245667,0.8156964182853699
Case008-2,3041,0.8654510974884033,0.8943048119544983,0.8259814977645874,0.8866391181945801,0.8473748564720154,0.8459431529045105,0.9043909907341005,0.915475606918335,0.854083776473999,0.9441949129104614
Case008-2,3241,0.8408913612365723,0.9019800424575806,0.8782669305801392,0.9228705167770386,0.8831456899642944,0.9332777261734008,0.9356984496116638,0.9085630178451538,0.8986472487449646,0.9045426249504088
Case008-2,3841,0.5441367626190186,0.6445815563201904,0.6297705769538879,0.6071938872337341,0.6247455477714539,0.6058745980262756,0.7231733798980713,0.5626292824745178,0.5763260126113892,0.6289256811141968
Case008-2,4400,0.3078839778900146,0.395719975233078,0.3474402725696563,0.3429416120052337,0.3203365504741668,0.412882387638092,0.3561851382255554,0.3128001689910888,0.3583013117313385,0.4383585751056671
Case008-2,4600,0.4393037557601928,0.5054791569709778,0.4356523156166076,0.4406460225582123,0.4766913056373596,0.4447776079177856,0.4403843879699707,0.4017716944217682,0.3675307035446167,0.4637942016124725
Case008-2,4800,0.4563973844051361,0.519444465637207,0.4965375661849975,0.4895688593387604,0.5358991622924805,0.5362876057624817,0.5079925060272217,0.3718073070049286,0.4779660999774933,0.5027858018875122
Case008-2,5000,0.6535904407501221,0.5252640843391418,0.6549729108810425,0.5288997292518616,0.5832778215408325,0.5785643458366394,0.6454692482948303,0.514165997505188,0.6973670721054077,0.5980656147003174
Case008-2,5200,0.5657342672348022,0.598612904548645,0.5888853669166565,0.6145017743110657,0.5563122630119324,0.581563413143158,0.5595789551734924,0.6263338923454285,0.5913384556770325,0.5946120619773865
Case008-2,5400,0.5662346482276917,0.513526976108551,0.5572582483291626,0.5306450128555298,0.5713427066802979,0.5825888514518738,0.5217788219451904,0.5955898761749268,0.5906848311424255,0.6076228618621826
Case008-2,6000,0.7434223890304565,0.7424709796905518,0.752254843711853,0.6036733388900757,0.7800025343894958,0.8256587386131287,0.7290170788764954,0.7567338347434998,0.6205298900604248,0.7952536940574646
Case008-2,6200,0.7630593180656433,0.6661652326583862,0.7090515494346619,0.6655012965202332,0.725239634513855,0.6560426950454712,0.6617757678031921,0.6276992559432983,0.6809021234512329,0.7531400918960571
Case008-2,6600,0.7914016246795654,0.7726659178733826,0.8199251294136047,0.8484848737716675,0.8210480213165283,0.7034910917282104,0.7337505221366882,0.5197084546089172,0.7346495985984802,0.7705600261688232
Case008-2,6800,0.7922977805137634,0.859934389591217,0.870305061340332,0.766497015953064,0.7802273631095886,0.8476962447166443,0.828554093837738,0.621082067489624,0.8039894104003906,0.7701388597488403
Case008-2,8000,0.3255865573883056,0.2694834768772125,0.2202998846769333,0.2019989490509033,0.0872627049684524,0.4811099171638489,0.3023667335510254,0.2207348346710205,0.4026418328285217,0.1737593859434127
Case008-2,8435,0.0471164137125015,0.2275616228580474,0.5604808330535889,0.269374668598175,0.040830448269844,0.3677327930927276,0.4084056615829468,0.1458942890167236,0.3826968073844909,0.3037135303020477
Case008-2,9635,0.3838273584842682,0.5267823338508606,0.6676761507987976,0.5016564130783081,0.6488879323005676,0.5715484023094177,0.6369233727455139,0.5321239829063416,0.702749490737915,0.6938127875328064
Case008-2,10200,0.8593697547912598,0.7446427345275879,0.9096640348434448,0.8796043992042542,0.911607265472412,0.8389955759048462,0.8511566519737244,0.918315887451172,0.8535329103469849,0.9061736464500428
Case008-2,10800,0.5246807336807251,0.5423054099082947,0.7095409631729126,0.6797707080841064,0.5741776823997498,0.5689054727554321,0.5856288075447083,0.6228908896446228,0.6113051772117615,0.6655341386795044
Case008-2,13300,0.9084268808364868,0.9443207383155824,0.8822612762451172,0.931542694568634,0.8669780492782593,0.8159952163696289,0.9199557304382324,0.86884605884552,0.8328824043273926,0.8457314968109131
Case008-2,15300,0.6293382048606873,0.556812584400177,0.635787308216095,0.6940132975578308,0.7412154078483582,0.6647408604621887,0.6286136507987976,0.7770366072654724,0.7429512143135071,0.8763250708580017
Case008-2,17100,0.6036432385444641,0.6104523539543152,0.6251949071884155,0.5581492185592651,0.5852563381195068,0.720794141292572,0.6239463090896606,0.7393834590911865,0.4141214489936828,0.6411563158035278
Case008-2,21100,0.6856285333633423,0.6551386117935181,0.7581199407577515,0.7003512978553772,0.6394575238227844,0.6972288489341736,0.7093830108642578,0.7102816104888916,0.6918060183525085,0.6910752058029175
Case009-2,106161,0.5284329652786255,0.5758534669876099,0.5369916558265686,0.5747172832489014,0.6226757168769836,0.5504587292671204,0.5141471028327942,0.3762732148170471,0.6437113285064697,0.5742608308792114
Case009-2,106837,0.7829222679138184,0.8917869925498962,0.9062024354934692,0.9041951894760132,0.8660672307014465,0.781324028968811,0.8152148723602295,0.8014668822288513,0.9308743476867676,0.7869194149971008
Case009-2,106892,0.7516627907752991,0.7361396551132202,0.7699341773986816,0.8772097229957581,0.7652373909950256,0.7354487180709839,0.8084133267402649,0.7121894359588623,0.907156229019165,0.7758513689041138
Case009-2,107042,0.6517749428749084,0.7420562505722046,0.5740292072296143,0.6040561199188232,0.5578194260597229,0.5852670669555664,0.7030897736549377,0.624235212802887,0.6632376313209534,0.6600965261459351
Case009-2,107161,0.7075555324554443,0.8710518479347229,0.8682774901390076,0.8506800532341003,0.6163219213485718,0.7536512017250061,0.7877280116081238,0.8119403123855591,0.7891175150871277,0.8232190012931824
Case009-2,107192,0.8104680776596069,0.9295742511749268,0.9027660489082336,0.8756598830223083,0.8710024952888489,0.8125712871551514,0.8468150496482849,0.879540205001831,0.8934445381164551,0.8953012824058533
Case009-2,107347,0.8580877184867859,0.9036754965782166,0.8875672817230225,0.891718327999115,0.8569936156272888,0.8423269987106323,0.8327088952064514,0.8602235913276672,0.8950554132461548,0.8358945846557617
Case009-2,107362,0.8885276317596436,0.8572483062744141,0.8375391960144043,0.742206871509552,0.7570897936820984,0.8311792016029358,0.812000572681427,0.838336706161499,0.9028261303901672,0.8413428068161011
Case009-2,107372,0.744662344455719,0.7172504663467407,0.8139967918395996,0.83958500623703,0.7675910592079163,0.8336940407752991,0.7103123068809509,0.8086977601051331,0.7674630880355835,0.6837663650512695
Case009-2,108275,0.7191302180290222,0.6067019104957581,0.7939596176147461,0.7372719049453735,0.7780004739761353,0.5683168172836304,0.7068727016448975,0.8376360535621643,0.7794561982154846,0.8019658923149109
Case009-2,108305,0.2445414811372757,0.3428942561149597,0.3719527423381805,0.419221431016922,0.3894176483154297,0.2198085486888885,0.4367144107818603,0.3571428656578064,0.5121335387229919,0.4017696678638458
Case009-2,108365,0.6852880716323853,0.6399187445640564,0.785862147808075,0.7363762259483337,0.6877952218055725,0.4877903461456299,0.7369348406791687,0.8251510858535767,0.7398337125778198,0.6917973756790161
Case009-2,108405,0.61687171459198,0.4016384184360504,0.7744976282119751,0.6237676739692688,0.5495513677597046,0.3672380149364471,0.5218807458877563,0.8066298365592957,0.6177689433097839,0.7237299680709839
Case009-2,108565,0.463674783706665,0.3024949133396148,0.6030197739601135,0.4330315291881561,0.3686623573303222,0.3192904591560364,0.4139579236507416,0.6793953776359558,0.5275059938430786,0.4697047173976898
Case009-2,108595,0.2474592626094818,0.2927358746528625,0.5756352543830872,0.4814611971378326,0.4000678658485412,0.2681751251220703,0.4820717275142669,0.5582887530326843,0.3887572884559631,0.4920701086521148
Case009-2,108615,0.6274731755256653,0.3805211186408996,0.6661665439605713,0.5854754447937012,0.5657203197479248,0.3771980106830597,0.6357688307762146,0.6460446119308472,0.6928026080131531,0.6064900159835815
Case009-2,108685,0.4050471782684326,0.3675469756126404,0.514737606048584,0.4237324595451355,0.4043231010437011,0.3363468945026397,0.5220491886138916,0.3928571343421936,0.54843670129776,0.3920953571796417
Case009-2,108705,0.444766491651535,0.5333333611488342,0.5824025273323059,0.7521865963935852,0.5488571524620056,0.4902512431144714,0.5793313980102539,0.3455552756786346,0.7129735946655273,0.4650998413562774
Case009-2,109750,0.4842228293418884,0.443384975194931,0.3350622355937958,0.57961505651474,0.4815773665904999,0.4602296948432922,0.6469202041625977,0.8519657850265503,0.5616753697395325,0.7132452130317688
Case009-2,111020,0.578003466129303,0.5544286966323853,0.5447502732276917,0.6623842120170593,0.6194751262664795,0.6399232745170593,0.5676017999649048,0.5957188010215759,0.5167237520217896,0.6040374636650085
Case009-2,111040,0.1714126169681549,0.2631256282329559,2.2316447301218287e-10,0.1089073196053505,0.2794432640075683,0.4096080958843231,0.2576028704643249,0.1325966864824295,0.1259201467037201,0.2812432944774627
Case009-2,111050,0.8022992610931396,0.8440085649490356,0.7625228762626648,0.8118988275527954,0.8480669856071472,0.7604332566261292,0.7878339290618896,0.765255868434906,0.6166554689407349,0.824817955493927
Case009-2,111070,0.9031531810760498,0.9278301000595092,0.895702064037323,0.9013442397117616,0.9148593544960022,0.8734028339385986,0.8744227886199951,0.888521134853363,0.8862419128417969,0.920609176158905
Case009-2,111090,0.6634124517440796,0.7369469404220581,0.6928335428237915,0.7254420518875122,0.7752057909965515,0.682340145111084,0.7032130360603333,0.7103250622749329,0.5059969425201416,0.7280361652374268
Case009-2,111115,0.7788914442062378,0.7256637215614319,0.8206561207771301,0.7765194177627563,0.7805925011634827,0.7577825784683228,0.7750705480575562,0.7105735540390015,0.6906332969665527,0.6542606949806213
Case009-2,111150,0.6223123073577881,0.4880157113075256,0.6609811782836914,0.7461822032928467,0.7203802466392517,0.7302355170249939,0.5927156805992126,0.7084649205207825,0.5851014256477356,0.6524506211280823
Case009-2,111160,0.7289619445800781,0.7743150591850281,0.8272071480751038,0.7785259485244751,0.7715409398078918,0.6714755892753601,0.778827965259552,0.7792699933052063,0.7909123301506042,0.7962555289268494
Case009-2,111165,0.8405796885490417,0.8623262643814087,0.8827463984489441,0.8655932545661926,0.9095020294189452,0.9062151312828064,0.9070126414299012,0.8818964958190918,0.8591331243515015,0.8773952126502991
Case009-2,111175,0.8852881193161011,0.8519423604011536,0.8823837637901306,0.8422313332557678,0.8979374170303345,0.9283234477043152,0.8901593089103699,0.9325339198112488,0.8794522285461426,0.8768081665039062
Case009-2,111185,0.7811833024024963,0.7242388725280762,0.7869872450828552,0.756586492061615,0.823367714881897,0.8914604187011719,0.8514955639839172,0.8523911833763123,0.7433097958564758,0.7502917051315308
Case009-2,111195,0.841284453868866,0.8539348244667053,0.8594335317611694,0.8454285860061646,0.8675218224525452,0.8938919901847839,0.8845994472503662,0.8484978079795837,0.8610604405403137,0.8637797832489014
Case009-2,111205,0.6802849173545837,0.7138082981109619,0.6605806946754456,0.6635335683822632,0.6824017763137817,0.6650663018226624,0.7435372471809387,0.753555178642273,0.7558739185333252,0.7872174382209778
Case009-2,111220,0.5858468413352966,0.5547062754631042,0.570554256439209,0.5713319182395935,0.5654636025428772,0.5416455864906311,0.5549286603927612,0.610795795917511,0.5860593914985657,0.6126607060432434
Case009-2,111235,0.3479820489883423,0.2871825993061065,0.3567263185977936,0.3869693875312805,0.2577693164348602,0.3003952503204345,0.2488248199224472,0.3353658616542816,0.3050524294376373,0.3567410707473755
Case009-2,115491,0.2551440298557281,0.2786630690097809,0.2977867126464844,0.2631781995296478,0.282534658908844,0.2462805211544037,0.333040326833725,0.2723859846591949,0.3216374218463897,0.2880310714244842
Case010-2,140331,0.522312581539154,0.5402027368545532,0.704920768737793,0.6232341527938843,0.5024764537811279,0.5969518423080444,0.6985403895378113,0.669552206993103,0.622523307800293,0.3892185986042022
Case010-2,142791,0.1719582378864288,0.1444433480501175,0.321087896823883,0.176676258444786,0.2324212938547134,0.1171770989894867,0.2781265079975128,0.204706996679306,0.3496766090393066,0.2001984566450119
Case010-2,146224,0.6429502367973328,0.6666238307952881,0.7402437329292297,0.7007491588592529,0.6631834506988525,0.4763015806674957,0.4161317050457001,0.6535803079605103,0.6726553440093994,0.6666666865348816
Case010-2,152285,0.405740886926651,0.2777777910232544,0.5146451592445374,0.4588676989078522,0.3227196633815765,0.2647963464260101,0.3533903360366821,0.3794384896755218,0.2629686594009399,0.5645849108695984
Case010-2,152300,0.3969572484493255,0.3205929100513458,0.4617956876754761,0.3934693932533264,0.2936618328094482,0.261822372674942,0.2589522004127502,0.3217197954654693,0.3708459138870239,0.3876183927059173
Case010-2,152420,0.540066123008728,0.2986169457435608,0.3330143392086029,0.4264705777168274,0.618807852268219,0.2178486585617065,0.1668085157871246,0.2758799195289612,0.3482673764228821,0.4687022864818573
Case010-2,152495,0.5530853867530823,0.4170865416526794,0.4365397989749908,0.4862883388996124,0.5739918947219849,0.4181876480579376,0.3718092441558838,0.4194901585578918,0.3870727121829986,0.5473490357398987
Case010-2,152500,0.2586613595485687,0.279911458492279,0.2158739566802978,0.2959446609020233,0.2422815263271331,0.1950902938842773,0.1803299337625503,0.2813527584075928,0.244843453168869,0.3751014173030853
Case010-2,152512,0.4644121825695038,0.5531690716743469,0.6608563661575317,0.687553882598877,0.513587474822998,0.4593058824539184,0.4782966375350952,0.5661184787750244,0.5425017476081848,0.5410921573638916
Case010-2,152530,0.4210253655910492,0.1651006639003753,0.2054648697376251,0.2869633138179779,0.380086749792099,0.1662069857120514,0.2732768952846527,0.2720201909542084,0.1902242451906204,0.2337101548910141
Case010-2,152562,0.5127550959587097,0.4860412776470184,0.4644295275211334,0.6648839712142944,0.6132183074951172,0.421117752790451,0.3355628550052643,0.6746158003807068,0.5470816493034363,0.4942573606967926
Case010-2,152610,0.4789450168609619,0.3561403453350067,0.423474907875061,0.4062246680259704,0.58580482006073,0.3556767702102661,0.3393185436725616,0.4917269945144653,0.4245383739471435,0.3144424259662628
Case010-2,152612,0.5142719745635986,0.3754238188266754,0.3989713490009308,0.4001104533672333,0.6038264036178589,0.378354012966156,0.3885771334171295,0.4117161631584167,0.4303013980388641,0.4138848185539245
Case010-2,152637,0.3187538683414459,0.2962236404418945,0.4338105022907257,0.3929425776004791,0.311070442199707,0.2462669461965561,0.3190074265003204,0.3237882256507873,0.3249238133430481,0.3422003984451294
Case010-2,152660,0.3551366031169891,0.418823093175888,0.4080894887447357,0.4827098250389099,0.5906080603599548,0.4160332977771759,0.2448251247406005,0.3133496642112732,0.4271618127822876,0.5140653252601624
Case010-2,152737,0.520979642868042,0.6574788689613342,0.6837159395217896,0.5367670655250549,0.6803842782974243,0.7781267166137695,0.6147898435592651,0.7166839241981506,0.5043271780014038,0.6980291604995728
Case010-2,152760,0.4219808876514435,0.4392240941524505,0.5938665866851807,0.534683883190155,0.4679643213748932,0.4513653516769409,0.4393074512481689,0.5935975909233093,0.5110350251197815,0.586399495601654
Case010-2,152777,0.3216220736503601,0.4160943925380707,0.5778499245643616,0.5636919736862183,0.5073925256729126,0.5211043953895569,0.4839959442615509,0.5309305191040039,0.4688784182071686,0.613395631313324
Case010-2,152810,0.6254088878631592,0.6231124997138977,0.6154532432556152,0.6851068735122681,0.7419434785842896,0.4954663515090942,0.7480504512786865,0.7102769017219543,0.7216571569442749,0.7819576263427734
Case010-2,152812,0.6729981303215027,0.7442981004714966,0.7337658405303955,0.7468165755271912,0.7910086512565613,0.6302127242088318,0.7187747359275818,0.7301022410392761,0.7102062702178955,0.8018400073051453
Case010-2,152860,0.5103785395622253,0.4788282215595245,0.500228226184845,0.5080732107162476,0.3693894147872925,0.4810516238212585,0.4860098361968994,0.4950245320796966,0.4661794006824493,0.5409473180770874
Case010-2,152862,0.5551202893257141,0.4916960299015045,0.4951967895030975,0.4158340692520141,0.3453934490680694,0.4316884279251098,0.4883354306221008,0.4897838234901428,0.4809182286262512,0.5675344467163086
Case010-2,153010,0.4720755815505981,0.2860499918460846,0.6095053553581238,0.4157645106315613,0.4536380469799042,0.3828692734241485,0.3987120985984802,0.5679298639297485,0.4829832315444946,0.4569992125034332
Case010-2,153110,0.7894649505615234,0.6311792731285095,0.6782217025756836,0.645424485206604,0.7235386967658997,0.6666133403778076,0.4830267429351806,0.7240826487541199,0.759284496307373,0.7084152102470398
Case010-2,153242,0.6795120239257812,0.6534690260887146,0.7196249961853027,0.6260439157485962,0.6491153240203857,0.7142391204833984,0.6797776222229004,0.6575870513916016,0.5626291036605835,0.687975287437439
Case010-2,153310,0.5834300518035889,0.4639109373092651,0.619438648223877,0.650766134262085,0.5302402377128601,0.6186171770095825,0.556492805480957,0.5144778490066528,0.7029087543487549,0.4927377998828888
Case010-2,153452,0.6908508539199829,0.781694233417511,0.6603108644485474,0.7117947340011597,0.7705813050270081,0.6604388356208801,0.581864595413208,0.690906286239624,0.6313472390174866,0.7444753646850586
Case010-2,153460,0.6655604839324951,0.6343801021575928,0.6826145648956299,0.6759750843048096,0.6974290013313293,0.5047249794006348,0.4447710514068603,0.6488654613494873,0.7256596684455872,0.6817436814308167
Case010-2,153562,0.7826733589172363,0.7671686410903931,0.7411311864852905,0.7798393964767456,0.7841083407402039,0.6942446231842041,0.4997575283050537,0.6768951416015625,0.7723497152328491,0.7002310752868652
Case010-2,153760,0.5478087663650513,0.6858958601951599,0.5766666531562805,0.6622934937477112,0.6488019227981567,0.640113353729248,0.4243990182876587,0.6177338361740112,0.7485610842704773,0.6067749261856079
Case010-2,153810,0.7764608263969421,0.6786163449287415,0.7245625257492065,0.8309360146522522,0.7101129293441772,0.7132555842399597,0.6921965479850769,0.7436866164207458,0.8624456524848938,0.7407649755477905
Case010-2,153860,0.7959606051445007,0.5677825212478638,0.7807009220123291,0.8522513508796692,0.67643141746521,0.8550699353218079,0.7556923031806946,0.813327968120575,0.823790431022644,0.6963659524917603
Case010-2,153862,0.8261392712593079,0.6572413444519043,0.8239943385124207,0.8518290519714355,0.6750715374946594,0.8578013181686401,0.7037516236305237,0.8345985412597656,0.7299342155456543,0.7798367738723755
Case010-2,153910,0.8355945944786072,0.803663432598114,0.8492047786712646,0.8563004732131958,0.8191738128662109,0.8723511099815369,0.808861494064331,0.8912574648857117,0.8576051592826843,0.8453702926635742
